"expc","educ","ypc","sexo"
93,"0",192854,"1"
109,"1",253931,"2"
108,"11",249085,"2"
124,"7",383778,"2"
149,"3",408289,"2"
66,"1",271792,"2"
92,"8",1100000,"1"
110,"5",210160,"2"
148,"6",171790,"2"
56,"5",293125,"1"
275,"3",220000,"1"
37,"2",291228,"1"
114,"5",2076458,"2"
70,"7",179846,"2"
134,"3",554189,"1"
202,"9",139082,"1"
114,"11",890000,"1"
57,"1",121669,"1"
138,"5",513917,"2"
117,"9",172667,"1"
186,"2",274646,"2"
111,"11",1275000,"2"
117,"1",93457,"1"
104,"1",240000,"2"
153,"11",547500,"2"
53,"9",622701,"2"
123,"0",378462,"2"
17,"1",217000,"1"
83,"0",183691,"1"
71,"0",149147,"2"
87,"5",109046,"1"
151,"2",135000,"2"
65,"3",850000,"1"
97,"8",577144,"1"
142,"3",113582,"2"
88,"11",489722,"1"
99,"1",768125,"1"
40,"0",101842,"1"
206,"6",450921,"1"
145,"1",222501,"1"
118,"5",192639,"1"
82,"3",553125,"2"
202,"1",158798,"1"
165,"0",188106,"1"
74,"2",244901,"2"
118,"11",2072078,"2"
175,"5",379246,"1"
76,"0",235667,"2"
24,"6",159679,"1"
469,"1",482339,"1"
169,"11",252456,"2"
54,"4",380667,"2"
99,"9",811091,"2"
125,"3",347000,"1"
248,"1",244065,"1"
141,"11",792292,"1"
66,"0",229740,"1"
355,"9",190075,"1"
75,"11",374059,"2"
99,"2",268613,"2"
36,"0",161162,"2"
56,"0",172592,"1"
224,"1",258436,"2"
43,"3",147000,"2"
178,"3",134000,"1"
440,"6",211334,"2"
64,"6",1380000,"1"
126,"2",154895,"2"
198,"3",387222,"1"
135,"0",306195,"1"
127,"1",1925000,"1"
76,"0",264753,"1"
287,"5",185135,"1"
41,"0",310163,"1"
94,"0",125490,"1"
189,"1",172500,"2"
174,"0",305000,"1"
70,"1",189471,"1"
139,"2",366111,"1"
294,"5",177606,"2"
111,"5",75000,"2"
212,"11",830556,"1"
122,"5",431073,"1"
32,"9",366667,"2"
146,"2",82917,"2"
135,"1",130679,"2"
64,"0",108333,"2"
474,"7",295614,"2"
57,"5",371250,"2"
113,"5",225209,"2"
80,"1",276984,"1"
90,"3",120209,"2"
57,"6",545833,"1"
350,"6",163005,"1"
58,"3",237611,"1"
16,"0",75936,"2"
469,"6",244775,"2"
96,"8",415000,"2"
51,"5",103600,"2"
148,"5",781643,"1"
117,"2",507917,"1"
293,"7",184084,"2"
75,"5",142275,"2"
230,"8",4e+05,"1"
182,"2",226566,"2"
58,"5",159978,"2"
53,"5",242277,"2"
142,"6",339500,"2"
106,"5",340000,"2"
26,"7",148145,"1"
126,"1",211402,"1"
337,"5",424445,"1"
464,"6",2e+05,"2"
119,"5",245789,"1"
103,"6",234831,"1"
429,"5",364780,"1"
62,"1",292962,"2"
137,"0",323543,"1"
17,"5",197644,"2"
39,"0",189500,"2"
34,"1",132712,"2"
128,"2",245323,"1"
44,"0",108775,"1"
58,"3",295958,"2"
106,"5",192871,"1"
55,"8",395000,"1"
321,"0",127338,"1"
76,"6",245000,"1"
102,"5",160000,"2"
142,"2",190444,"2"
280,"5",278947,"2"
81,"5",328957,"2"
107,"5",168542,"1"
52,"2",155479,"2"
80,"9",170667,"1"
132,"2",224834,"2"
50,"1",73236,"2"
91,"1",126000,"2"
88,"2",142104,"1"
418,"9",167655,"2"
68,"5",154586,"2"
98,"0",92895,"1"
129,"3",226288,"1"
104,"3",143552,"1"
83,"8",223426,"2"
27,"5",163426,"1"
345,"0",94201,"2"
114,"3",225722,"2"
443,"8",364136,"1"
50,"3",413333,"1"
427,"1",153474,"2"
81,"3",109830,"2"
168,"9",423125,"2"
36,"3",529571,"1"
74,"1",186578,"2"
87,"3",580064,"2"
57,"2",195093,"2"
237,"5",1575000,"1"
47,"11",1073333,"2"
160,"3",507917,"1"
63,"3",347719,"1"
174,"7",549123,"1"
129,"4",67500,"2"
30,"2",231697,"1"
12,"2",127667,"2"
193,"2",415539,"1"
287,"1",311830,"1"
404,"6",179286,"1"
69,"8",365750,"1"
168,"0",253000,"1"
71,"0",118860,"1"
548,"0",296828,"2"
245,"1",627917,"1"
74,"3",232239,"1"
68,"2",670000,"1"
28,"1",463333,"2"
71,"9",503311,"1"
44,"1",277966,"1"
164,"7",214728,"2"
22,"5",190000,"2"
344,"11",320000,"1"
151,"5",316333,"1"
290,"0",159722,"2"
66,"1",77097,"2"
113,"1",120000,"2"
342,"1",407833,"1"
53,"1",3e+05,"1"
143,"12",812492,"1"
239,"5",833333,"1"
116,"5",151920,"2"
119,"11",2137717,"2"
251,"5",463063,"2"
61,"1",161717,"1"
79,"8",426667,"2"
58,"8",369050,"2"
115,"1",236110,"2"
86,"12",2369667,"2"
134,"6",213333,"1"
43,"2",7e+05,"2"
86,"1",331000,"1"
26,"5",173373,"1"
90,"7",207000,"1"
100,"5",195418,"2"
94,"1",185000,"2"
33,"11",879201,"1"
287,"8",463500,"2"
119,"1",309578,"1"
99,"5",184054,"2"
99,"3",259578,"2"
326,"5",221549,"2"
106,"5",312818,"2"
79,"8",1046245,"2"
121,"11",328753,"2"
568,"9",330000,"2"
97,"6",247500,"2"
12,"9",129859,"2"
474,"5",287500,"1"
89,"5",402323,"1"
255,"0",129054,"2"
404,"1",326334,"2"
137,"5",477300,"2"
107,"3",161931,"2"
683,"1",886000,"1"
679,"3",293333,"1"
118,"11",360494,"2"
86,"0",325000,"2"
22,"3",162181,"2"
587,"5",480000,"2"
82,"5",137500,"2"
146,"5",202171,"2"
126,"9",116072,"2"
117,"5",156667,"1"
58,"3",161960,"1"
141,"9",87428,"1"
50,"2",110227,"1"
218,"6",244857,"2"
63,"3",162068,"1"
66,"8",73333,"1"
468,"0",165804,"1"
60,"2",309578,"2"
310,"5",165868,"1"
426,"9",608333,"1"
106,"11",519167,"2"
114,"0",154750,"1"
79,"5",97661,"2"
310,"2",82917,"2"
265,"9",82186,"1"
194,"1",140000,"2"
38,"2",130874,"2"
58,"5",336667,"2"
109,"2",102618,"1"
427,"1",259578,"2"
114,"1",457500,"1"
69,"9",338333,"1"
63,"0",310645,"2"
177,"0",213337,"1"
63,"7",285000,"1"
100,"1",252775,"1"
57,"1",178300,"2"
36,"8",223860,"2"
348,"0",178408,"1"
97,"0",110400,"1"
469,"0",137800,"1"
202,"4",2878283,"1"
137,"1",221549,"2"
56,"5",1200000,"1"
86,"6",101756,"1"
179,"0",87937,"2"
69,"8",258071,"1"
36,"0",266703,"1"
74,"2",130500,"1"
45,"1",189789,"1"
78,"2",277255,"1"
78,"5",149260,"2"
91,"1",471667,"2"
87,"8",156680,"1"
53,"5",332388,"1"
131,"2",413941,"1"
464,"0",253368,"2"
84,"5",166204,"1"
40,"5",84888,"2"
162,"0",257500,"1"
100,"11",370834,"1"
71,"11",602354,"1"
200,"11",807084,"2"
163,"8",861667,"1"
157,"1",279488,"1"
115,"8",206667,"2"
261,"5",426167,"2"
23,"1",116937,"2"
104,"11",3174334,"2"
210,"0",77697,"2"
44,"5",288000,"1"
1220,"5",302500,"2"
97,"0",181679,"2"
120,"6",822529,"1"
169,"11",4e+05,"2"
462,"11",222500,"2"
52,"7",341667,"1"
125,"5",190209,"1"
77,"5",232791,"1"
235,"1",151493,"1"
178,"2",206667,"1"
70,"9",86000,"1"
91,"2",377332,"1"
106,"1",346500,"2"
49,"1",226075,"1"
35,"5",695000,"2"
80,"0",87500,"1"
116,"5",134833,"2"
73,"11",1436667,"1"
449,"3",401250,"1"
49,"5",210845,"1"
106,"9",545517,"2"
350,"1",167337,"1"
51,"0",73581,"1"
75,"8",296461,"2"
120,"3",775000,"2"
91,"0",90090,"1"
73,"1",184489,"2"
612,"11",421867,"1"
110,"9",110000,"1"
116,"1",112597,"1"
85,"2",92329,"1"
161,"0",348877,"2"
76,"4",112500,"2"
33,"8",475000,"2"
134,"6",404620,"1"
111,"11",256667,"1"
223,"2",217209,"2"
91,"0",104373,"2"
417,"5",328695,"2"
44,"5",130000,"1"
182,"3",240774,"1"
132,"3",241273,"2"
72,"11",1350000,"2"
41,"5",252667,"1"
22,"1",326983,"1"
173,"1",128947,"2"
97,"3",130483,"2"
417,"2",221233,"2"
405,"2",183333,"2"
66,"9",207165,"1"
69,"1",209725,"1"
421,"6",384583,"1"
310,"4",82917,"2"
217,"11",1039583,"1"
119,"3",2137717,"2"
12,"1",119246,"1"
80,"1",35960,"1"
168,"3",566250,"1"
74,"1",277893,"2"
40,"0",203288,"2"
93,"6",167673,"1"
62,"6",144334,"2"
136,"0",157500,"1"
84,"1",109859,"2"
202,"8",671579,"2"
54,"2",253183,"2"
53,"5",128515,"1"
148,"1",173527,"1"
175,"2",569584,"2"
98,"11",366762,"2"
368,"12",1058333,"2"
298,"1",159221,"2"
98,"3",133150,"1"
23,"8",875000,"1"
169,"9",309167,"1"
147,"3",774167,"1"
99,"11",878292,"1"
119,"2",388962,"2"
46,"9",1984580,"2"
97,"2",238458,"2"
100,"11",568884,"2"
43,"5",346517,"1"
96,"1",215589,"1"
404,"0",594589,"1"
178,"9",261744,"2"
97,"5",333333,"2"
59,"1",192742,"2"
285,"1",420000,"2"
109,"5",227588,"2"
73,"1",257045,"1"
29,"6",392500,"2"
55,"3",275000,"2"
133,"11",708333,"1"
151,"3",307148,"1"
38,"5",274755,"1"
418,"1",45833,"1"
322,"3",681167,"2"
39,"2",273333,"2"
220,"5",148615,"2"
53,"5",144927,"1"
84,"1",99038,"1"
93,"2",161549,"2"
383,"5",252967,"2"
168,"5",241667,"1"
42,"1",80000,"1"
261,"3",250538,"2"
120,"12",2240000,"1"
66,"5",173537,"1"
136,"8",854417,"2"
237,"8",1614357,"1"
77,"9",297675,"1"
144,"3",168732,"1"
146,"1",111668,"1"
29,"5",200415,"2"
72,"5",4752222,"2"
104,"2",157907,"1"
78,"9",390273,"2"
140,"5",382000,"2"
71,"0",92500,"1"
269,"1",575000,"2"
66,"8",250417,"2"
356,"11",228100,"2"
255,"3",155118,"2"
19,"5",1062500,"2"
31,"3",145878,"1"
404,"2",305533,"2"
100,"1",70000,"1"
421,"1",313715,"2"
135,"3",123971,"1"
254,"8",677613,"1"
96,"3",231228,"1"
67,"5",366778,"2"
416,"5",349584,"1"
120,"3",143500,"1"
127,"5",109388,"2"
51,"3",111867,"1"
160,"6",248907,"2"
34,"6",791743,"2"
14,"8",1029444,"1"
89,"2",147928,"1"
26,"3",474900,"2"
83,"5",69530,"2"
81,"2",292466,"2"
22,"3",298115,"1"
143,"8",650000,"2"
66,"2",140170,"2"
63,"6",683326,"2"
166,"0",184823,"2"
117,"7",270000,"1"
96,"5",108309,"2"
83,"4",828750,"1"
72,"8",275507,"1"
333,"5",469551,"2"
137,"3",237333,"1"
14,"8",537500,"2"
120,"5",177100,"1"
33,"2",293169,"1"
383,"8",404167,"1"
93,"5",200245,"1"
73,"7",141786,"2"
109,"11",361858,"2"
313,"9",1090219,"1"
226,"1",384988,"1"
449,"1",115273,"2"
108,"5",450000,"2"
145,"12",528436,"1"
118,"1",170869,"2"
69,"11",254543,"2"
103,"1",142104,"1"
134,"1",213333,"1"
76,"5",267562,"2"
93,"3",650000,"1"
74,"0",146842,"1"
278,"8",640278,"2"
20,"1",101354,"1"
145,"2",254646,"2"
82,"5",654823,"2"
333,"3",263942,"2"
87,"1",301667,"1"
238,"1",59129,"2"
145,"1",216448,"2"
105,"11",233004,"2"
93,"11",274167,"1"
31,"1",104150,"2"
256,"0",188910,"2"
94,"5",346488,"1"
171,"3",136416,"2"
91,"3",360250,"2"
55,"11",890833,"2"
109,"5",125894,"1"
158,"11",223679,"2"
417,"0",221150,"1"
102,"0",182255,"2"
110,"0",687500,"1"
140,"1",170780,"1"
170,"3",424500,"2"
98,"5",7e+05,"2"
37,"2",150637,"1"
180,"5",361156,"1"
548,"2",163328,"2"
55,"5",180634,"1"
428,"3",177667,"1"
90,"2",419792,"1"
19,"5",310000,"2"
94,"1",199578,"1"
70,"1",140000,"2"
274,"4",228684,"2"
153,"1",107236,"1"
74,"8",794667,"2"
50,"5",216667,"2"
135,"1",584932,"2"
172,"1",217050,"2"
16,"2",239205,"1"
297,"8",2e+05,"2"
20,"8",304856,"2"
82,"0",136706,"2"
89,"2",332466,"1"
261,"0",89820,"2"
285,"9",165263,"2"
65,"8",239675,"1"
62,"0",234146,"1"
202,"3",316667,"2"
72,"1",256176,"2"
163,"1",2327584,"1"
173,"2",106667,"1"
39,"5",102917,"2"
32,"1",73885,"1"
116,"5",395000,"2"
148,"2",218421,"1"
129,"2",390000,"2"
249,"3",2e+05,"1"
212,"4",131223,"2"
55,"8",363146,"1"
142,"2",286156,"2"
90,"1",215419,"2"
116,"1",150061,"1"
348,"1",197297,"1"
41,"0",243487,"1"
177,"7",176681,"2"
72,"4",98527,"1"
184,"8",676667,"1"
41,"1",329823,"2"
243,"5",151474,"2"
113,"9",105000,"1"
60,"6",414133,"1"
144,"2",134865,"2"
110,"6",214346,"1"
177,"6",452500,"1"
17,"5",944167,"1"
119,"1",233913,"2"
69,"9",249868,"1"
77,"3",324167,"2"
38,"8",455984,"2"
65,"12",2691174,"2"
50,"3",264599,"1"
181,"11",342640,"1"
116,"6",166667,"1"
61,"1",5e+05,"2"
91,"1",199895,"2"
16,"1",165961,"1"
34,"11",598656,"2"
43,"0",175000,"1"
94,"2",130258,"1"
36,"6",193845,"2"
164,"3",166500,"2"
180,"1",167868,"1"
71,"1",301245,"2"
259,"11",373797,"1"
109,"1",196004,"2"
19,"1",265863,"1"
72,"0",136614,"1"
89,"0",139707,"2"
65,"1",72789,"2"
443,"5",262000,"1"
42,"2",117368,"1"
64,"1",178865,"2"
112,"11",1477222,"1"
40,"11",628929,"2"
126,"5",1300000,"1"
64,"5",179859,"2"
30,"7",222899,"1"
64,"2",178235,"1"
81,"6",104305,"2"
35,"11",1700000,"1"
174,"3",171248,"2"
25,"9",1243750,"1"
119,"5",303103,"1"
177,"1",217627,"2"
139,"6",366667,"1"
39,"11",448215,"2"
163,"0",154333,"2"
205,"5",3e+05,"2"
426,"6",131518,"1"
31,"10",9e+05,"2"
53,"1",222333,"1"
87,"5",263333,"2"
429,"5",241771,"1"
174,"3",912323,"1"
65,"1",137323,"1"
36,"0",404522,"1"
443,"8",111400,"2"
85,"5",262368,"2"
488,"5",496667,"2"
12,"8",276667,"1"
238,"6",116775,"2"
81,"0",143820,"1"
79,"5",187323,"2"
56,"1",372943,"1"
45,"1",422515,"2"
357,"3",298198,"2"
54,"5",161667,"2"
124,"9",151071,"1"
402,"6",143889,"2"
335,"2",3e+05,"2"
69,"5",880000,"1"
90,"3",130445,"1"
100,"1",554000,"1"
429,"3",543500,"2"
86,"3",563376,"1"
68,"7",354646,"2"
315,"8",575000,"1"
137,"3",111013,"2"
295,"9",213333,"1"
162,"2",249894,"1"
38,"1",87388,"2"
323,"9",567222,"1"
95,"8",234015,"2"
625,"5",229429,"1"
61,"5",152104,"2"
58,"9",237500,"2"
104,"6",779168,"1"
110,"5",556111,"2"
127,"3",219932,"2"
99,"1",145841,"1"
649,"5",621667,"1"
243,"11",335667,"2"
41,"1",397047,"1"
102,"3",128338,"1"
21,"6",257764,"2"
58,"11",341667,"2"
28,"0",90333,"2"
166,"9",150000,"2"
86,"0",130657,"1"
60,"3",221250,"1"
31,"1",144323,"2"
101,"0",1638136,"2"
54,"5",248440,"2"
59,"2",160300,"2"
80,"11",433333,"1"
13,"2",230656,"1"
52,"6",239719,"1"
44,"6",85538,"1"
109,"0",387500,"1"
345,"11",2488117,"2"
474,"6",298334,"1"
619,"11",3739678,"1"
55,"7",333333,"1"
443,"9",124882,"2"
55,"0",443333,"2"
349,"2",168612,"2"
48,"2",223140,"1"
508,"3",265000,"1"
427,"1",383333,"1"
28,"8",359003,"2"
196,"1",171342,"2"
85,"8",402178,"2"
119,"0",66695,"2"
90,"0",933333,"2"
22,"0",479575,"2"
13,"1",175414,"1"
172,"6",223959,"1"
166,"3",411007,"1"
218,"7",1332917,"1"
221,"0",128571,"1"
15,"11",520417,"2"
26,"3",78815,"2"
105,"1",290557,"1"
191,"7",415054,"2"
103,"2",361456,"2"
93,"11",4842750,"1"
201,"0",220156,"2"
199,"1",130556,"1"
55,"4",59175,"2"
139,"2",230000,"2"
34,"6",173045,"1"
152,"0",82352,"2"
313,"6",236663,"2"
209,"1",125000,"2"
96,"5",127500,"2"
127,"0",633333,"2"
61,"2",221250,"1"
112,"5",228662,"2"
45,"5",483333,"2"
240,"1",297500,"2"
159,"6",188458,"1"
130,"5",155000,"1"
1086,"0",702875,"1"
40,"0",155270,"2"
122,"11",41667,"1"
514,"4",489932,"1"
84,"0",263806,"1"
182,"0",211072,"1"
60,"1",172072,"1"
322,"1",372250,"2"
390,"1",912639,"2"
217,"0",550208,"1"
163,"0",58408,"1"
131,"8",450173,"2"
141,"11",2355500,"1"
1087,"7",645917,"1"
159,"4",437083,"1"
100,"0",185123,"2"
48,"5",97125,"2"
178,"5",142518,"2"
346,"2",271842,"1"
356,"1",230545,"2"
178,"5",108018,"2"
355,"7",376134,"1"
314,"3",282500,"1"
230,"11",566412,"2"
390,"4",153611,"1"
145,"5",129375,"2"
48,"0",107500,"1"
62,"9",180000,"1"
170,"4",175000,"2"
71,"5",169646,"2"
83,"1",152466,"1"
267,"1",209068,"1"
273,"7",333958,"2"
264,"0",109578,"2"
41,"2",146356,"1"
164,"1",203640,"1"
523,"1",253215,"2"
427,"2",148971,"1"
90,"6",151500,"2"
187,"1",353333,"1"
159,"3",382631,"1"
60,"7",6380000,"1"
66,"11",378334,"1"
91,"0",141298,"1"
293,"3",184084,"2"
84,"11",264767,"2"
48,"11",616667,"1"
90,"2",497323,"2"
19,"0",361460,"2"
298,"5",240424,"1"
235,"2",120667,"2"
61,"1",129572,"2"
191,"5",603591,"2"
48,"0",174000,"1"
123,"2",351975,"1"
81,"0",100598,"2"
92,"9",277084,"2"
151,"5",410000,"2"
120,"5",171027,"2"
123,"3",208570,"1"
102,"5",185336,"1"
120,"2",323667,"2"
235,"1",85867,"2"
390,"9",1200003,"1"
24,"2",140000,"1"
99,"3",193401,"1"
66,"2",190833,"1"
97,"2",226965,"2"
77,"6",114888,"1"
183,"9",127627,"1"
304,"0",283228,"2"
74,"1",484333,"2"
44,"1",330000,"2"
22,"2",202078,"2"
439,"5",183333,"2"
27,"2",197612,"1"
128,"3",163904,"1"
136,"0",122500,"1"
150,"3",118000,"2"
95,"5",442210,"1"
349,"9",560000,"2"
63,"0",142000,"2"
125,"1",193084,"1"
55,"1",114802,"1"
137,"7",169421,"1"
43,"1",123026,"2"
184,"6",135826,"1"
90,"11",525000,"1"
137,"5",137935,"2"
67,"5",1910000,"1"
587,"0",553700,"2"
34,"1",48385,"1"
46,"3",324932,"2"
83,"0",422933,"1"
162,"11",376000,"2"
31,"3",71409,"1"
79,"11",176842,"2"
86,"3",618000,"2"
95,"1",459318,"2"
239,"5",233333,"2"
102,"11",274753,"2"
72,"1",2108000,"1"
34,"5",116596,"1"
399,"9",262917,"2"
190,"11",1970000,"1"
74,"11",350000,"1"
147,"8",185316,"2"
322,"3",102884,"2"
30,"11",650000,"1"
136,"1",397667,"1"
73,"5",391803,"1"
66,"4",450000,"1"
126,"8",393333,"1"
196,"11",1708333,"2"
172,"1",342256,"1"
383,"2",729150,"2"
38,"5",138831,"2"
114,"7",823967,"2"
89,"11",170068,"2"
171,"2",160088,"1"
21,"3",433333,"1"
45,"0",256294,"1"
66,"5",449049,"1"
293,"7",369128,"2"
80,"3",307596,"2"
365,"4",660000,"2"
175,"11",312028,"1"
198,"6",124577,"2"
106,"8",519167,"2"
34,"1",186007,"1"
59,"11",150248,"1"
58,"2",480000,"2"
79,"5",180000,"2"
194,"7",829000,"1"
166,"5",208387,"2"
407,"1",181613,"2"
28,"1",150945,"2"
81,"3",117791,"2"
86,"0",159578,"1"
383,"4",252967,"2"
107,"5",220739,"2"
118,"6",162777,"1"
568,"0",81955,"2"
184,"0",243333,"2"
247,"5",237531,"2"
143,"11",150000,"2"
115,"8",706667,"2"
80,"8",276252,"2"
26,"7",318646,"1"
70,"7",168183,"2"
184,"5",266667,"2"
87,"6",394386,"1"
300,"0",479092,"2"
424,"11",596333,"2"
94,"5",116088,"1"
68,"12",586000,"2"
66,"5",216634,"1"
141,"6",108815,"1"
305,"8",985556,"2"
47,"1",76667,"1"
390,"5",223333,"2"
81,"8",733577,"2"
186,"5",115156,"2"
148,"1",167668,"2"
172,"0",166494,"2"
19,"1",250000,"1"
37,"8",230601,"1"
77,"9",96000,"2"
149,"0",218991,"1"
274,"0",174882,"1"
92,"2",195113,"1"
110,"11",700609,"2"
25,"5",323560,"1"
265,"1",280850,"1"
1413,"1",123292,"2"
355,"9",851562,"2"
188,"1",342459,"2"
91,"2",350438,"1"
120,"2",281536,"2"
90,"5",245551,"2"
65,"9",207667,"1"
61,"3",139925,"1"
112,"3",167222,"2"
32,"8",254605,"2"
82,"7",250000,"2"
79,"11",726945,"2"
173,"8",132000,"1"
105,"1",131858,"2"
83,"11",271036,"1"
100,"1",103773,"1"
58,"3",258333,"1"
58,"3",322222,"2"
106,"3",75774,"2"
254,"8",153056,"1"
98,"11",1800000,"1"
231,"3",104775,"2"
51,"3",138125,"1"
268,"1",225231,"1"
74,"12",2466667,"2"
56,"5",180774,"2"
132,"5",299665,"2"
66,"2",369911,"1"
59,"9",2e+05,"2"
426,"9",245000,"2"
42,"5",318101,"2"
64,"4",146694,"1"
144,"11",611111,"1"
310,"5",163911,"2"
242,"6",202763,"2"
94,"2",208750,"1"
142,"1",363259,"1"
50,"1",77072,"1"
215,"9",240000,"1"
201,"1",143902,"1"
91,"3",170305,"1"
72,"1",285500,"1"
144,"0",181610,"1"
135,"5",101333,"2"
186,"1",142176,"2"
42,"5",103910,"2"
322,"9",349278,"2"
67,"1",245208,"2"
440,"6",111204,"1"
71,"1",237017,"2"
48,"3",167083,"1"
449,"0",238234,"2"
71,"3",220166,"2"
148,"1",58527,"2"
70,"3",151139,"2"
466,"2",35138,"1"
136,"9",440000,"2"
124,"2",206192,"2"
311,"1",171391,"2"
126,"2",176811,"1"
121,"9",1020000,"2"
140,"1",166667,"2"
54,"3",174822,"1"
137,"5",293251,"2"
163,"0",232000,"2"
135,"6",682500,"1"
71,"4",259848,"2"
339,"11",1326811,"2"
75,"0",124771,"1"
191,"4",145738,"1"
62,"3",163379,"1"
168,"5",223162,"2"
73,"5",650000,"1"
86,"1",211779,"1"
98,"5",2e+05,"2"
34,"11",980296,"2"
100,"3",259352,"1"
173,"1",85072,"2"
38,"5",292500,"1"
521,"11",5447222,"2"
62,"8",533333,"1"
137,"5",197459,"2"
158,"5",369271,"2"
261,"11",120389,"2"
238,"1",300833,"1"
74,"1",123763,"2"
85,"1",117813,"2"
112,"3",267255,"2"
46,"1",158844,"2"
74,"3",350932,"2"
105,"6",305000,"1"
37,"5",253582,"2"
57,"1",138075,"1"
126,"1",123489,"2"
60,"5",151429,"1"
548,"8",300556,"2"
97,"5",371012,"1"
180,"3",1188333,"2"
181,"11",437500,"2"
85,"6",202639,"2"
349,"2",338000,"2"
114,"9",154750,"1"
37,"1",117019,"2"
109,"5",86517,"2"
131,"0",450173,"2"
244,"0",333264,"2"
77,"9",1295241,"1"
163,"5",136091,"1"
369,"0",119713,"1"
71,"0",221555,"2"
297,"11",439895,"2"
15,"0",427000,"2"
342,"1",212112,"2"
53,"5",140001,"2"
97,"1",137985,"2"
18,"1",173995,"2"
73,"0",316327,"1"
168,"0",195000,"1"
181,"5",218972,"2"
237,"11",3897972,"1"
1087,"1",292834,"2"
115,"5",435000,"1"
15,"1",305211,"1"
402,"2",624432,"2"
40,"9",131553,"2"
54,"6",537500,"1"
488,"11",174764,"2"
112,"5",264306,"1"
172,"2",153673,"2"
145,"9",300094,"2"
416,"6",190833,"1"
213,"1",470000,"2"
46,"3",317740,"1"
30,"1",98333,"1"
25,"2",189500,"1"
309,"1",131862,"1"
44,"2",165544,"2"
94,"1",109108,"1"
100,"0",51154,"2"
89,"5",275000,"2"
416,"5",91000,"2"
269,"5",171912,"2"
151,"3",120067,"2"
86,"7",353168,"2"
364,"1",285000,"1"
26,"1",151228,"1"
33,"0",259042,"2"
27,"5",102822,"2"
333,"6",153021,"1"
96,"9",574994,"1"
67,"4",219044,"2"
144,"1",85865,"1"
136,"1",162992,"1"
79,"3",320417,"1"
366,"8",190000,"1"
226,"5",193890,"1"
125,"5",333333,"2"
205,"11",835500,"2"
19,"2",328422,"1"
115,"5",425000,"1"
26,"1",525823,"2"
474,"7",211429,"1"
444,"11",582039,"2"
103,"2",303932,"2"
336,"3",253333,"2"
65,"5",119714,"1"
258,"2",475555,"2"
248,"0",244065,"2"
49,"9",301667,"2"
408,"9",1125884,"1"
148,"2",190292,"2"
56,"5",844694,"2"
117,"9",582709,"1"
25,"9",348697,"1"
63,"1",96389,"1"
182,"3",307573,"1"
199,"10",1829167,"2"
21,"5",243526,"2"
82,"5",232181,"1"
82,"1",85483,"1"
83,"0",175342,"1"
343,"0",229167,"2"
114,"11",733333,"1"
24,"1",2419001,"2"
35,"5",332439,"2"
216,"3",1050000,"1"
159,"3",284269,"1"
352,"1",76082,"1"
108,"4",306151,"1"
131,"2",356272,"1"
237,"0",538000,"2"
196,"2",251666,"1"
144,"1",68882,"1"
303,"7",195000,"2"
403,"8",321248,"2"
170,"8",131549,"2"
89,"6",576945,"1"
172,"2",411081,"2"
30,"0",410248,"2"
59,"0",243333,"2"
350,"3",450000,"2"
130,"9",343196,"1"
240,"6",402500,"2"
115,"5",234697,"2"
109,"4",172542,"1"
285,"8",305892,"2"
464,"7",367800,"1"
215,"8",301296,"2"
175,"6",223708,"1"
67,"1",253350,"2"
141,"11",588417,"2"
45,"0",129032,"1"
293,"11",100667,"2"
94,"2",140929,"1"
125,"7",1170000,"2"
197,"1",42841,"2"
59,"5",1030605,"2"
128,"8",194463,"2"
91,"5",8e+05,"2"
38,"11",2805000,"2"
132,"0",217361,"2"
135,"3",252000,"2"
135,"0",1204167,"1"
235,"5",202117,"2"
443,"11",804663,"1"
177,"5",451528,"1"
159,"3",343046,"1"
236,"6",525000,"1"
136,"2",210000,"1"
82,"0",128438,"2"
34,"0",505833,"1"
177,"0",886167,"1"
188,"8",457602,"2"
51,"5",5e+05,"1"
74,"5",1070000,"2"
43,"11",737500,"2"
209,"1",82940,"2"
100,"2",156873,"2"
195,"5",321713,"2"
336,"11",1850000,"1"
336,"9",56667,"2"
274,"5",262763,"1"
315,"3",672500,"2"
84,"5",299323,"2"
103,"1",187822,"2"
78,"1",87500,"2"
48,"1",127395,"1"
83,"1",111699,"1"
94,"7",71200,"2"
41,"5",4e+05,"2"
171,"7",185592,"2"
107,"8",310027,"2"
28,"6",217026,"2"
285,"11",317500,"1"
240,"5",338311,"1"
43,"7",40745,"2"
104,"1",162500,"2"
225,"5",749401,"1"
95,"0",163023,"2"
97,"0",113401,"1"
41,"3",222121,"1"
73,"8",1350000,"1"
95,"11",595000,"1"
117,"6",176667,"1"
333,"3",173667,"2"
80,"0",205548,"2"
249,"11",458333,"2"
108,"1",186250,"1"
249,"5",523210,"2"
300,"2",565417,"2"
124,"7",263361,"2"
178,"3",436500,"1"
74,"9",236236,"1"
183,"7",203455,"2"
25,"5",484823,"2"
